,date,title,category,victim,responsible,url,sentence
74,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Former U.S. President Donald Trump on Wednesday criticized Israeli Prime Minister Benjamin Netanyahu over what he described as a lack of preparation for a weekend attack by Palestinian Hamas militants that killed at least 1,200 people in Israel."
75,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"The death toll from those attacks, which began on Saturday in the country’s south, has now risen to more than 1,200, with more than 2,700 wounded."
76,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,Spain’s Foreign Ministry says one of two Spaniards affected by the Hamas attacks in Israel has died.
77,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Ms. Vital-Kaploun, a 33-year-old Canadian citizen with ties to Ottawa, was shot in front of her two sons, four-year-old Negev and 4½-month-old Eshel, according to Dina Zaslacski, a family friend."
78,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,Ms. Bouganim said three of her niece’s friends were killed at the festival while another managed to flee to safety.
79,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Neither,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"The sound of sirens went off around 6:30 a.m. before gunfire from militants tore through the crowd, reportedly killing more than 200 people."
80,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Palestinian,Israel,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"It has retaliated with air strikes on Gaza that have killed at least 1,200 Palestinians."
81,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Palestinian,Neither,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"The death toll in Gaza has risen to 1,200, with around 5,600 wounded, Palestinian media reported earlier, citing Gaza’s health ministry."
82,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Palestinian,Israel,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,Hamas media said 15 Palestinians had been killed and several wounded in Israeli air strikes.
83,2023-10-11 10:38:35,Israel-Hamas war updates: Here’s what happened on Oct. 11,world,Israeli,Hamas,https://www.theglobeandmail.com/world/article-israel-hamas-war-october-11/,"Israeli jets have pounded Gazan targets for days in retribution for a weekend attack by Hamas militants who breached the border fence enclosing the enclave and rampaged through towns and villages, killing 1,200 people, injuring over 2,700, and taking scores of hostages, the Israeli military said."
